Text,Name,Gender
Today is the day we re-elect @BarackObama—it’s going to be a good one: http://t.co/4OKWq8cc,Michelle Obama,Female
"Election Day is here and it’s time to go re-elect our President: http://t.co/oREBECFL, http://t.co/Dczarl0e",Michelle Obama,Female
Happy Election Day! Today we re-elect @BarackObama as our President. Be a part of it—vote. http://t.co/4OKWq8cc —mo,Michelle Obama,Female
I'll always remember the warmth of everyone back in the early days in Iowa. It just feels right to be back here to end this campaign. –mo,Michelle Obama,Female
Election Day is here—make sure your friends know President Obama’s plans for a 2nd term before they vote: http://t.co/ZWSisz4r,Michelle Obama,Female
Affordable education is a major part of the President’s plan to keep America moving forward: http://t.co/4K0Im7Z1 http://t.co/feNKmHSF,Michelle Obama,Female
We’re all in this together: http://t.co/dn78oWXL,Michelle Obama,Female
Barack is putting higher education within reach for millions more Americans by doubling funding for Pell Grants. http://t.co/drhHo5EA,Michelle Obama,Female
Barack is fighting for the American dream because he’s lived it: http://t.co/2FXbFW4S,Michelle Obama,Female
"I’m so proud of everyone volunteering for #GOTV. See some of you in NC, FL, and IA today! –mo",Michelle Obama,Female
Tomorrow is Election Day. Make a plan and confirm where you vote: http://t.co/GdcI3Y7v http://t.co/TargrjBD,Michelle Obama,Female
Iowa: Today is your last day to vote early. Polling locations are open—confirm where you can cast your ballot: http://t.co/MvOlpj8t,Michelle Obama,Female
We’ll win this election because you were part of it. Sign up for a volunteer shift to help this campaign finish strong: http://t.co/jGJesjWt,Michelle Obama,Female
"If this is what the President can do in 4 years, imagine what he can do in twice the time: http://t.co/ce2SASFN",Michelle Obama,Female
Something to keep in the back of your mind when you head to the polls: http://t.co/7RRo5Zkx,Michelle Obama,Female
"Four more years. http://t.co/aqMrjM7S, http://t.co/6Nrr8vCN",Michelle Obama,Female
"First Lady: ""All of the progress that we’ve made ... it's all at stake. The choice couldn’t be more clear."" http://t.co/o4PfLIN9",Michelle Obama,Female
"If the President could sit down for a conversation at your kitchen table, this is what he’d say: http://t.co/hjaZYOTq",Michelle Obama,Female
"Four years ago today, our country elected @BarackObama as President. In two days, let’s do it again. –mo",Michelle Obama,Female
"The next generation is counting on us to shape the world they’ll live in: http://t.co/GGduP7FT, http://t.co/YpBDhU63",Michelle Obama,Female
Pass it on: President Obama’s plan for a second term. http://t.co/kqaLVvvK,Michelle Obama,Female
"Don’t let anyone tell you otherwise. MT @MiamiStudent: First Lady: ""Elections are always about hope."" #MOatMU",Michelle Obama,Female
"Make sure your friends get the facts on how President Obama is fighting for women: http://t.co/Ova21Gmp, http://t.co/5jDILfyG",Michelle Obama,Female
Call a few folks in key states—it’s a great way to do your part before Election Day: http://t.co/ZruQJp4z,Michelle Obama,Female
"Every child should have a fair shot at the American Dream: http://t.co/mSHWy4W7, http://t.co/B2fzhjvw",Michelle Obama,Female
Back in the Buckeye State just 3 days before we sign Barack up for 4 more years! O-H… -mo,Michelle Obama,Female
The President has been steady on the issues: http://t.co/5QxYhEtW,Michelle Obama,Female
GOTV weekend is here—sign up for your canvassing shift and bring a few friends with you: http://t.co/Qmkg0RBk,Michelle Obama,Female
President Obama knows that a good teacher can change a student’s life—take a look at his record on education: http://t.co/2KYfjFT3,Michelle Obama,Female
Kids always seem to know: http://t.co/QAq9NegL,Michelle Obama,Female
Read Mrs. Robinson’s full message at @TheGrio: http://t.co/2Meashgb,Michelle Obama,Female
"A note from First Grandma Marian Robinson: ""We’ve got to work our hearts out to help make this country better for our kids and grandkids.""",Michelle Obama,Female
Take your kids to the polls—there's no better way to set an example for the next generation of Americans: http://t.co/5BsGeVFY #KidsVote,Michelle Obama,Female
"Find out where President Obama stands on the issues that matter to you—and share this link so your friends know, too: http://t.co/aRB3ICu2",Michelle Obama,Female
Don’t sit on the sidelines—a message from Maya Angelou: http://t.co/e6GmI3bz,Michelle Obama,Female
"This time next week, we’ll know who the next President will be. Will you have done everything you could have? http://t.co/jKh98yT7",Michelle Obama,Female
"This election is going to be over before we know it—no do-overs, no extensions. Help us finish strong: http://t.co/ppJNdmr4 #Forward2012",Michelle Obama,Female
"I’ll be in the Sunshine State today, where folks have two days left to early vote! Have you made your voice heard? http://t.co/KsN8lkYa –mo",Michelle Obama,Female
"First Lady: ""That’s what this election is about. It’s a choice about the America we want to leave for our kids and our grandkids.""",Michelle Obama,Female
One more reason why this election matters: http://t.co/Mqn7lTrL,Michelle Obama,Female
Voting can be a family affair—check out @RedbookMag’s Take Your Child to Vote campaign: http://t.co/5BsGeVFY  #KidsVote,Michelle Obama,Female
Can you canvass this weekend? It’s our last chance to get out the vote: http://t.co/c4PbSDE3,Michelle Obama,Female
"The First Lady made a few calls for Barack  from Chicago today—can you pick up a shift? http://t.co/WRX8SEWs, http://t.co/RckMWjpx",Michelle Obama,Female
"One week to go! Vote early if you can, and if you can’t, make a plan: http://t.co/DzV4GS2j –mo",Michelle Obama,Female
"If you’re looking for a way to support storm relief efforts, please consider donating to the American Red Cross: http://t.co/qj2jgVWZ. –mo",Michelle Obama,Female
"To everyone affected by the hurricane, Barack and my thoughts continue to be with you and your families today, and please stay safe. –mo",Michelle Obama,Female
"""Barack and I are so proud of the work our volunteers are doing, but the key is going to be to turn our people out."" http://t.co/EHb8wyhZ",Michelle Obama,Female
"Our thoughts and prayers are with everyone affected by Hurricane Sandy. In times of crisis, we pull together as one American family. –mo",Michelle Obama,Female
Voting early means you can spend Election Day helping other people get to the polls—get the details for your state: http://t.co/eveX5qPF,Michelle Obama,Female
A message from the First Lady: Vote early—then get out there on Election Day and help other people get to the polls. http://t.co/aBXZDMf8,Michelle Obama,Female
"If you just read the First Lady’s @PopSugar post and want to learn more about Stacey Lihn, this is her family's story: http://t.co/glnzK9Hl",Michelle Obama,Female
"""No family should have to choose between caring for a sick child or going bankrupt."" Read the First Lady's new post: http://t.co/GDArCYTe",Michelle Obama,Female
"If this is what the President can do in 4 years, imagine what he can do in twice the time: http://t.co/ce2SASFN",Michelle Obama,Female
"If you want the latest on how you can help build this campaign at a local level, check out Dashboard: http://t.co/YPfQ9peu",Michelle Obama,Female
Call a few folks in key states—it’s a great way to do your part before Election Day. http://t.co/Ig7B0zjj,Michelle Obama,Female
This campaign is in the palm of your hand. Give $10 to Obama for America by texting GIVE to 62262. http://t.co/YNEDn1X0. 6 msgs/mth.,Michelle Obama,Female
"Thanks to Obamacare, insurance companies will no longer be able to charge women more than men for the same plan. http://t.co/SwOYnTR3",Michelle Obama,Female
Happy birthday to one of the most inspirational and fearless women I know: Hillary Clinton. –mo,Michelle Obama,Female
"In case you missed it, catch the First Lady’s appearance on @JimmyKimmel: http://t.co/1pLCPwPl",Michelle Obama,Female
Find out how the President’s health care plan benefits you and your family: http://t.co/cAw7uwE1,Michelle Obama,Female
"Good morning, Nevada! Follow @OFA_NV for updates on the First Lady’s visit today.",Michelle Obama,Female
President Obama stands up for middle-class families. Stand up for him by getting involved at your local field office: http://t.co/hMXZsPBu,Michelle Obama,Female
Go for that extra cup of coffee today—the First Lady’s on with @JimmyKimmel at 12am ET tonight!,Michelle Obama,Female
"Find out where President Obama stands on the issues that matter to you—and share this link so your friends know, too: http://t.co/Jq3cObjw",Michelle Obama,Female
Hello from the campaign trail—the First Lady starts a conversation on @CafeMom: http://t.co/chsYYLL2,Michelle Obama,Female
.@AliciaKeys is this week’s guest editor at @iVillage. The First Lady on why Alicia is such a powerful voice for women: http://t.co/ts0y8ClR,Michelle Obama,Female
The First Lady: “I’m feeling pretty fired up and ready to go myself because … I voted for my husband yesterday!!” http://t.co/Th3nmrIS,Michelle Obama,Female
"Women will decide this election, and all our friends need to know what’s at stake before they vote. Watch and share: http://t.co/m1d7danK",Michelle Obama,Female
We’re only 13 days away from Election Day. It just takes one person to make a big difference: http://t.co/7iBZYmaX,Michelle Obama,Female
"You can help get out the vote, right from your phone—make a few calls for Barack: http://t.co/hcblfwSs",Michelle Obama,Female
"RT if you agree: Fair pay isn’t a women’s issue, it’s a family issue. http://t.co/Mez7I0eX",Michelle Obama,Female
To all the amazing volunteers out there in these last two weeks: Thank you for having Barack's back. –mo,Michelle Obama,Female
"Florida: Thank you for a great day yesterday, from start to finish: http://t.co/ViS8p327",Michelle Obama,Female
The First Lady talks about what’s at stake this fall—and how you can help @BarackObama win: http://t.co/DImnIa0w,Michelle Obama,Female
RT if you’re #ProudOfObama: The President’s steady leadership has made us stronger and safer. http://t.co/9vWy1nwJ,Michelle Obama,Female
Your vote is your voice—read the First Lady’s op-ed for @NewsOne: http://t.co/pZaDARe8,Michelle Obama,Female
"I am so proud of how Barack has represented us on the world stage for the past four years. Tonight he shined on the debate stage, too. –mo",Michelle Obama,Female
